run_accession	sample_accession	collection_date	fastq_ftp	country
SRR12895537	SAMN16548950	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12895537/SRR12895537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12895537/SRR12895537_2.fastq.gz	Australia: Victoria
SRR12895538	SAMN16549732	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12895538/SRR12895538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12895538/SRR12895538_2.fastq.gz	Australia: Victoria
SRR12895539	SAMN16549731	2020-08-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/039/SRR12895539/SRR12895539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/039/SRR12895539/SRR12895539_2.fastq.gz	Australia: Victoria
SRR12895540	SAMN16549730	2020-09-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12895540/SRR12895540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12895540/SRR12895540_2.fastq.gz	Australia: Victoria
SRR12895543	SAMN16549727	2020-07-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/043/SRR12895543/SRR12895543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/043/SRR12895543/SRR12895543_2.fastq.gz	Australia: Victoria
SRR12895544	SAMN16549726	2020-08-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/044/SRR12895544/SRR12895544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/044/SRR12895544/SRR12895544_2.fastq.gz	Australia: Victoria
SRR12895545	SAMN16549725	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/045/SRR12895545/SRR12895545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/045/SRR12895545/SRR12895545_2.fastq.gz	Australia: Victoria
SRR12895549	SAMN16549722	2020-07-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/049/SRR12895549/SRR12895549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/049/SRR12895549/SRR12895549_2.fastq.gz	Australia: Victoria
SRR12895550	SAMN16549721	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/050/SRR12895550/SRR12895550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/050/SRR12895550/SRR12895550_2.fastq.gz	Australia: Victoria
SRR12895552	SAMN16549719	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/052/SRR12895552/SRR12895552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/052/SRR12895552/SRR12895552_2.fastq.gz	Australia: Victoria
SRR12895553	SAMN16549718	2020-08-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/053/SRR12895553/SRR12895553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/053/SRR12895553/SRR12895553_2.fastq.gz	Australia: Victoria
SRR12895556	SAMN16549594	2020-07-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/056/SRR12895556/SRR12895556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/056/SRR12895556/SRR12895556_2.fastq.gz	Australia: Victoria
SRR12895557	SAMN16549593	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/057/SRR12895557/SRR12895557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/057/SRR12895557/SRR12895557_2.fastq.gz	Australia: Victoria
SRR12895559	SAMN16549592	2020-08-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/059/SRR12895559/SRR12895559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/059/SRR12895559/SRR12895559_2.fastq.gz	Australia: Victoria
SRR12895561	SAMN16549590	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/061/SRR12895561/SRR12895561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/061/SRR12895561/SRR12895561_2.fastq.gz	Australia: Victoria
SRR12895562	SAMN16549589	2020-08-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/062/SRR12895562/SRR12895562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/062/SRR12895562/SRR12895562_2.fastq.gz	Australia: Victoria
SRR12895565	SAMN16549586	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/065/SRR12895565/SRR12895565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/065/SRR12895565/SRR12895565_2.fastq.gz	Australia: Victoria
SRR12895566	SAMN16549585	2020-07-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/066/SRR12895566/SRR12895566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/066/SRR12895566/SRR12895566_2.fastq.gz	Australia: Victoria
SRR12895567	SAMN16549584	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/067/SRR12895567/SRR12895567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/067/SRR12895567/SRR12895567_2.fastq.gz	Australia: Victoria
SRR12895568	SAMN16549583	2020-08-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/068/SRR12895568/SRR12895568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/068/SRR12895568/SRR12895568_2.fastq.gz	Australia: Victoria
SRR12895570	SAMN16549217	2020-07-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/070/SRR12895570/SRR12895570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/070/SRR12895570/SRR12895570_2.fastq.gz	Australia: Victoria
SRR12895571	SAMN16549216	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/071/SRR12895571/SRR12895571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/071/SRR12895571/SRR12895571_2.fastq.gz	Australia: Victoria
SRR12895576	SAMN16549212	2020-08-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/076/SRR12895576/SRR12895576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/076/SRR12895576/SRR12895576_2.fastq.gz	Australia: Victoria
SRR12895579	SAMN16549209	2020-08-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/079/SRR12895579/SRR12895579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/079/SRR12895579/SRR12895579_2.fastq.gz	Australia: Victoria
SRR12895581	SAMN16549207	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/081/SRR12895581/SRR12895581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/081/SRR12895581/SRR12895581_2.fastq.gz	Australia: Victoria
SRR12895582	SAMN16549206	2020-08-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/082/SRR12895582/SRR12895582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/082/SRR12895582/SRR12895582_2.fastq.gz	Australia: Victoria
SRR12895585	SAMN16549203	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/085/SRR12895585/SRR12895585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/085/SRR12895585/SRR12895585_2.fastq.gz	Australia: Victoria
SRR12895588	SAMN16549201	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/088/SRR12895588/SRR12895588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/088/SRR12895588/SRR12895588_2.fastq.gz	Australia: Victoria
SRR12895589	SAMN16549200	2020-07-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/089/SRR12895589/SRR12895589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/089/SRR12895589/SRR12895589_2.fastq.gz	Australia: Victoria
SRR12895590	SAMN16549199	2020-09-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/090/SRR12895590/SRR12895590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/090/SRR12895590/SRR12895590_2.fastq.gz	Australia: Victoria
SRR12895593	SAMN16549196	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/093/SRR12895593/SRR12895593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/093/SRR12895593/SRR12895593_2.fastq.gz	Australia: Victoria
SRR12895600	SAMN16549836	2020-08-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/000/SRR12895600/SRR12895600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/000/SRR12895600/SRR12895600_2.fastq.gz	Australia: Victoria
SRR12895601	SAMN16549835	2020-08-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/001/SRR12895601/SRR12895601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/001/SRR12895601/SRR12895601_2.fastq.gz	Australia: Victoria
SRR12895602	SAMN16549834	2020-08-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/002/SRR12895602/SRR12895602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/002/SRR12895602/SRR12895602_2.fastq.gz	Australia: Victoria
SRR12895604	SAMN16548960	2020-08-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/004/SRR12895604/SRR12895604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/004/SRR12895604/SRR12895604_2.fastq.gz	Australia: Victoria
SRR12895605	SAMN16549832	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/005/SRR12895605/SRR12895605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/005/SRR12895605/SRR12895605_2.fastq.gz	Australia: Victoria
SRR12895609	SAMN16549828	2020-08-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/009/SRR12895609/SRR12895609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/009/SRR12895609/SRR12895609_2.fastq.gz	Australia: Victoria
SRR12895616	SAMN16549822	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/016/SRR12895616/SRR12895616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/016/SRR12895616/SRR12895616_2.fastq.gz	Australia: Victoria
SRR12895618	SAMN16549582	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/018/SRR12895618/SRR12895618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/018/SRR12895618/SRR12895618_2.fastq.gz	Australia: Victoria
SRR12895621	SAMN16549579	2020-08-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/021/SRR12895621/SRR12895621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/021/SRR12895621/SRR12895621_2.fastq.gz	Australia: Victoria
SRR12895624	SAMN16549576	2020-09-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/024/SRR12895624/SRR12895624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/024/SRR12895624/SRR12895624_2.fastq.gz	Australia: Victoria
SRR12895626	SAMN16549574	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/026/SRR12895626/SRR12895626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/026/SRR12895626/SRR12895626_2.fastq.gz	Australia: Victoria
SRR12895628	SAMN16548934	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/028/SRR12895628/SRR12895628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/028/SRR12895628/SRR12895628_2.fastq.gz	Australia: Victoria
SRR12895629	SAMN16549572	2020-08-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/029/SRR12895629/SRR12895629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/029/SRR12895629/SRR12895629_2.fastq.gz	Australia: Victoria
SRR12895630	SAMN16549571	2020-08-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/030/SRR12895630/SRR12895630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/030/SRR12895630/SRR12895630_2.fastq.gz	Australia: Victoria
SRR12895631	SAMN16549570	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/031/SRR12895631/SRR12895631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/031/SRR12895631/SRR12895631_2.fastq.gz	Australia: Victoria
SRR12895632	SAMN16549569	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/032/SRR12895632/SRR12895632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/032/SRR12895632/SRR12895632_2.fastq.gz	Australia: Victoria
SRR12895634	SAMN16549567	2020-08-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12895634/SRR12895634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12895634/SRR12895634_2.fastq.gz	Australia: Victoria
SRR12895637	SAMN16549564	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12895637/SRR12895637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12895637/SRR12895637_2.fastq.gz	Australia: Victoria
SRR12895638	SAMN16549563	2020-08-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12895638/SRR12895638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12895638/SRR12895638_2.fastq.gz	Australia: Victoria
SRR12895640	SAMN16548870	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12895640/SRR12895640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12895640/SRR12895640_2.fastq.gz	Australia: Victoria
SRR12895641	SAMN16549562	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/041/SRR12895641/SRR12895641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/041/SRR12895641/SRR12895641_2.fastq.gz	Australia: Victoria
SRR12895646	SAMN16549192	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/046/SRR12895646/SRR12895646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/046/SRR12895646/SRR12895646_2.fastq.gz	Australia: Victoria
SRR12895648	SAMN16549190	2020-08-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/048/SRR12895648/SRR12895648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/048/SRR12895648/SRR12895648_2.fastq.gz	Australia: Victoria
SRR12895650	SAMN16549188	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/050/SRR12895650/SRR12895650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/050/SRR12895650/SRR12895650_2.fastq.gz	Australia: Victoria
SRR12895651	SAMN16549187	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/051/SRR12895651/SRR12895651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/051/SRR12895651/SRR12895651_2.fastq.gz	Australia: Victoria
SRR12895652	SAMN16549186	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/052/SRR12895652/SRR12895652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/052/SRR12895652/SRR12895652_2.fastq.gz	Australia: Victoria
SRR12895653	SAMN16549185	2020-08-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/053/SRR12895653/SRR12895653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/053/SRR12895653/SRR12895653_2.fastq.gz	Australia: Victoria
SRR12895658	SAMN16549181	2020-08-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/058/SRR12895658/SRR12895658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/058/SRR12895658/SRR12895658_2.fastq.gz	Australia: Victoria
SRR12895660	SAMN16549179	2020-09-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/060/SRR12895660/SRR12895660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/060/SRR12895660/SRR12895660_2.fastq.gz	Australia: Victoria
SRR12895662	SAMN16549177	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/062/SRR12895662/SRR12895662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/062/SRR12895662/SRR12895662_2.fastq.gz	Australia: Victoria
SRR12895663	SAMN16549176	2020-08-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/063/SRR12895663/SRR12895663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/063/SRR12895663/SRR12895663_2.fastq.gz	Australia: Victoria
SRR12895664	SAMN16549175	2020-09-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/064/SRR12895664/SRR12895664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/064/SRR12895664/SRR12895664_2.fastq.gz	Australia: Victoria
SRR12895667	SAMN16548894	2020-09-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/067/SRR12895667/SRR12895667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/067/SRR12895667/SRR12895667_2.fastq.gz	Australia: Victoria
SRR12895668	SAMN16549172	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/068/SRR12895668/SRR12895668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/068/SRR12895668/SRR12895668_2.fastq.gz	Australia: Victoria
SRR12895671	SAMN16549169	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/071/SRR12895671/SRR12895671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/071/SRR12895671/SRR12895671_2.fastq.gz	Australia: Victoria
SRR12895674	SAMN16549166	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/074/SRR12895674/SRR12895674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/074/SRR12895674/SRR12895674_2.fastq.gz	Australia: Victoria
SRR12895678	SAMN16548893	2020-07-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/078/SRR12895678/SRR12895678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/078/SRR12895678/SRR12895678_2.fastq.gz	Australia: Victoria
SRR12895679	SAMN16548866	2020-10-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/079/SRR12895679/SRR12895679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/079/SRR12895679/SRR12895679_2.fastq.gz	Australia: Victoria
SRR12895681	SAMN16549161	2020-08-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/081/SRR12895681/SRR12895681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/081/SRR12895681/SRR12895681_2.fastq.gz	Australia: Victoria
SRR12895682	SAMN16549160	2020-08-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/082/SRR12895682/SRR12895682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/082/SRR12895682/SRR12895682_2.fastq.gz	Australia: Victoria
SRR12895684	SAMN16549158	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/084/SRR12895684/SRR12895684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/084/SRR12895684/SRR12895684_2.fastq.gz	Australia: Victoria
SRR12895685	SAMN16549157	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/085/SRR12895685/SRR12895685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/085/SRR12895685/SRR12895685_2.fastq.gz	Australia: Victoria
SRR12895686	SAMN16549156	2020-08-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/086/SRR12895686/SRR12895686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/086/SRR12895686/SRR12895686_2.fastq.gz	Australia: Victoria
SRR12895692	SAMN16549818	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/092/SRR12895692/SRR12895692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/092/SRR12895692/SRR12895692_2.fastq.gz	Australia: Victoria
SRR12895694	SAMN16549816	2020-09-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/094/SRR12895694/SRR12895694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/094/SRR12895694/SRR12895694_2.fastq.gz	Australia: Victoria
SRR12895695	SAMN16549815	2020-09-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/095/SRR12895695/SRR12895695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/095/SRR12895695/SRR12895695_2.fastq.gz	Australia: Victoria
SRR12895696	SAMN16549814	2020-08-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/096/SRR12895696/SRR12895696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/096/SRR12895696/SRR12895696_2.fastq.gz	Australia: Victoria
SRR12895697	SAMN16549813	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/097/SRR12895697/SRR12895697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/097/SRR12895697/SRR12895697_2.fastq.gz	Australia: Victoria
SRR12895699	SAMN16549812	2020-09-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/099/SRR12895699/SRR12895699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/099/SRR12895699/SRR12895699_2.fastq.gz	Australia: Victoria
SRR12895702	SAMN16549809	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/002/SRR12895702/SRR12895702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/002/SRR12895702/SRR12895702_2.fastq.gz	Australia: Victoria
SRR12895704	SAMN16549807	2020-08-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/004/SRR12895704/SRR12895704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/004/SRR12895704/SRR12895704_2.fastq.gz	Australia: Victoria
SRR12895705	SAMN16549806	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/005/SRR12895705/SRR12895705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/005/SRR12895705/SRR12895705_2.fastq.gz	Australia: Victoria
SRR12895706	SAMN16549805	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/006/SRR12895706/SRR12895706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/006/SRR12895706/SRR12895706_2.fastq.gz	Australia: Victoria
SRR12895711	SAMN16549801	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/011/SRR12895711/SRR12895711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/011/SRR12895711/SRR12895711_2.fastq.gz	Australia: Victoria
SRR12895712	SAMN16549800	2020-08-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/012/SRR12895712/SRR12895712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/012/SRR12895712/SRR12895712_2.fastq.gz	Australia: Victoria
SRR12895713	SAMN16549799	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/013/SRR12895713/SRR12895713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/013/SRR12895713/SRR12895713_2.fastq.gz	Australia: Victoria
SRR12895715	SAMN16549560	2020-09-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/015/SRR12895715/SRR12895715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/015/SRR12895715/SRR12895715_2.fastq.gz	Australia: Victoria
SRR12895718	SAMN16549557	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/018/SRR12895718/SRR12895718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/018/SRR12895718/SRR12895718_2.fastq.gz	Australia: Victoria
SRR12895719	SAMN16549556	2020-07-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/019/SRR12895719/SRR12895719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/019/SRR12895719/SRR12895719_2.fastq.gz	Australia: Victoria
SRR12895720	SAMN16549555	2020-08-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/020/SRR12895720/SRR12895720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/020/SRR12895720/SRR12895720_2.fastq.gz	Australia: Victoria
SRR12895721	SAMN16549554	2020-09-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/021/SRR12895721/SRR12895721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/021/SRR12895721/SRR12895721_2.fastq.gz	Australia: Victoria
SRR12895723	SAMN16548932	2020-08-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/023/SRR12895723/SRR12895723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/023/SRR12895723/SRR12895723_2.fastq.gz	Australia: Victoria
SRR12895724	SAMN16549552	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/024/SRR12895724/SRR12895724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/024/SRR12895724/SRR12895724_2.fastq.gz	Australia: Victoria
SRR12895725	SAMN16549551	2020-07-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/025/SRR12895725/SRR12895725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/025/SRR12895725/SRR12895725_2.fastq.gz	Australia: Victoria
SRR12895727	SAMN16549549	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/027/SRR12895727/SRR12895727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/027/SRR12895727/SRR12895727_2.fastq.gz	Australia: Victoria
SRR12895733	SAMN16549543	2020-08-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/033/SRR12895733/SRR12895733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/033/SRR12895733/SRR12895733_2.fastq.gz	Australia: Victoria
SRR12895734	SAMN16548931	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12895734/SRR12895734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12895734/SRR12895734_2.fastq.gz	Australia: Victoria
SRR12895737	SAMN16549540	2020-09-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12895737/SRR12895737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12895737/SRR12895737_2.fastq.gz	Australia: Victoria
